Row ID,Year,Franchise,Player,Pos.,Cap Type,Base Salary,Signing Bonus,Roster Bonus,Option Bonus,Workout Bonus,Restruc. Bonus,Misc.,Dead Cap,Cap Hit,Cap %
1899,2021,Seattle Seahawks,Quandre Diggs,FS,Active Roster,"$5,350,000 ",,"$100,000 ",,"$100,000 ",,,,"$5,550,000 ",3.13
1900,2021,Seattle Seahawks,Brandon Shell,RT,Active Roster,"$3,075,000 ","$2,000,000 ","$425,000 ",,,,,"($2,000,000)","$5,500,000 ",3.1
1901,2021,Seattle Seahawks,Jason Myers,K,Active Roster,"$3,350,000 ","$1,000,000 ",,,,,,"($2,000,000)","$4,350,000 ",2.46
1902,2021,Seattle Seahawks,Rashaad Penny,RB,Active Roster,"$1,948,014 ","$1,477,353 ",,,,,,"($2,057,353)","$3,425,367 ",1.93
1903,2021,Seattle Seahawks,L.J. Collier,DE,Active Roster,"$1,480,098 ","$1,475,196 ",,,,,,"($5,416,815)","$2,955,294 ",1.67
1904,2021,Seattle Seahawks,Jordyn Brooks,OLB,Active Roster,"$1,166,164 ","$1,614,656 ",,,,,,"($10,010,952)","$2,780,820 ",1.57
1905,2021,Seattle Seahawks,Marquise Blair,FS,Active Roster,"$1,061,968 ","$638,936 ",,,,,,"($1,277,872)","$1,700,904 ",0.96
1906,2021,Seattle Seahawks,Darrell Taylor,DE,Active Roster,"$917,478 ","$619,910 ",,,,,,"($2,777,208)","$1,537,388 ",0.87
1907,2021,Seattle Seahawks,D.K. Metcalf,WR,Active Roster,"$911,914 ","$338,827 ",,,,,,"($677,654)","$1,250,741 ",0.71
1908,2021,Seattle Seahawks,Rasheem Green,DE,Active Roster,"$920,000 ","$228,139 ",,,,,,"($228,139)","$1,148,139 ",0.65
1909,2021,Seattle Seahawks,Tyler Ott,LS,Active Roster,"$990,000 ","$125,000 ",,,,,,"($250,000)","$1,115,000 ",0.63
1910,2021,Seattle Seahawks,Damien Lewis,G,Active Roster,"$832,824 ","$281,298 ",,,,,,"($843,894)","$1,114,122 ",0.63
1911,2021,Seattle Seahawks,Will Dissly,TE,Active Roster,"$920,000 ","$162,569 ",,,,,,"($162,569)","$1,082,569 ",0.61
1912,2021,Seattle Seahawks,Cody Barton,ILB,Active Roster,"$850,000 ","$221,031 ",,,,,,"($442,062)","$1,071,031 ",0.6
1913,2021,Seattle Seahawks,Phil Haynes,G,Active Roster,"$850,000 ","$172,718 ",,,,,,"($345,436)","$1,022,718 ",0.58
1914,2021,Seattle Seahawks,Ugo Amadi,CB,Active Roster,"$850,000 ","$161,299 ",,,,,,"($322,598)","$1,011,299 ",0.57
1915,2021,Seattle Seahawks,Tre Flowers,CB,Active Roster,"$920,000 ","$74,683 ",,,,,,"($74,683)","$994,683 ",0.56
1916,2021,Seattle Seahawks,Michael Dickson,P,Active Roster,"$920,000 ","$72,540 ",,,,,,"($72,540)","$992,540 ",0.56
1917,2021,Seattle Seahawks,Colby Parkinson,TE,Active Roster,"$780,000 ","$167,610 ",,,,,,"($502,830)","$947,610 ",0.53
1918,2021,Seattle Seahawks,Ben Burr-Kirven,OLB,Active Roster,"$850,000 ","$85,403 ",,,,,,"($170,807)","$935,403 ",0.53
1919,2021,Seattle Seahawks,D.J. Reed,CB,Active Roster,"$920,000 ",,,,,,,,"$920,000 ",0.52
1920,2021,Seattle Seahawks,Jamarco Jones,LT,Active Roster,"$850,000 ","$61,253 ",,,,,,"($61,253)","$911,253 ",0.51
1921,2021,Seattle Seahawks,DeeJay Dallas,RB,Active Roster,"$780,000 ","$123,600 ",,,,,,"($370,800)","$903,600 ",0.51
1922,2021,Seattle Seahawks,Travis Homer,RB,Active Roster,"$850,000 ","$35,704 ",,,,,,"($71,408)","$885,704 ",0.5
1923,2021,Seattle Seahawks,Alton Robinson,DE,Active Roster,"$780,000 ","$87,837 ",,,,,,"($263,511)","$867,837 ",0.49
1924,2021,Seattle Seahawks,Chance Warmack,G,Active Roster,"$990,000 ",,"$137,500 ",,,,"$150,000 ",,"$850,000 ",0.48
1925,2021,Seattle Seahawks,Jordan Miller,CB,Active Roster,"$850,000 ",,,,,,,,"$850,000 ",0.48
1926,2021,Seattle Seahawks,John Ursua,WR,Active Roster,"$850,000 ",,,,,,,,"$850,000 ",0.48
1927,2021,Seattle Seahawks,Freddie Swain,WR,Active Roster,"$780,000 ","$32,353 ",,,,,,"($97,059)","$812,353 ",0.46
1928,2021,Seattle Seahawks,Patrick Carr,RB,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.44
1929,2021,Seattle Seahawks,Danny Etling,QB,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.44
1930,2021,Seattle Seahawks,Penny Hart,WR,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.44
1931,2021,Seattle Seahawks,Brad Lundblade,C,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.44
1932,2021,Seattle Seahawks,Alex McGough,QB,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.44
1933,2021,Seattle Seahawks,Cody Thompson,WR,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.44
1934,2021,Seattle Seahawks,Myles Adams,DT,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.37
1935,2021,Seattle Seahawks,Tommy Champion,T,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.37
1936,2021,Seattle Seahawks,Aaron Fuller,WR,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.37
1937,2021,Seattle Seahawks,Gavin Heslop,CB,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.37
1938,2021,Seattle Seahawks,Cedrick Lattimore,DT,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.37
1939,2021,Seattle Seahawks,Tyler Mabry,TE,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.37
1940,2021,Seattle Seahawks,B.J. Finney,C,Dead Money,-,"$1,000,000 ",-,-,-,-,-,-,"$1,000,000 ",0.56
1941,2021,Seattle Seahawks,Shaquem Griffin,ILB,Dead Money,-,"$79,407 ",-,-,-,-,-,-,"$79,407 ",0.04
1942,2021,Seattle Seahawks,Demarcus Christmas,DT,Dead Money,-,"$63,920 ",-,-,-,-,-,-,"$63,920 ",0.04
1943,2021,Seattle Seahawks,Stephen Sullivan,WR,Dead Money,-,"$56,619 ",-,-,-,-,-,-,"$56,619 ",0.03
1944,2021,Seattle Seahawks,John Ursua,WR,Dead Money,-,"$41,180 ",-,-,-,-,-,-,"$41,180 ",0.02
1945,2021,Seattle Seahawks,Anthony Gordon,QB,Dead Money,-,"$8,334 ",-,-,-,-,-,-,"$8,334 ",0
1946,2021,Seattle Seahawks,Tommy Champion,T,Dead Money,-,"$7,667 ",-,-,-,-,-,-,"$7,667 ",0
1947,2021,Seattle Seahawks,Tyler Mabry,TE,Dead Money,-,"$6,667 ",-,-,-,-,-,-,"$6,667 ",0
1948,2021,Seattle Seahawks,Chris Miller,S,Dead Money,-,"$6,667 ",-,-,-,-,-,-,"$6,667 ",0
1949,2021,Seattle Seahawks,Seth Dawkins,WR,Dead Money,-,"$5,000 ",-,-,-,-,-,-,"$5,000 ",0
1950,2021,Seattle Seahawks,Aaron Fuller,WR,Dead Money,-,"$5,000 ",-,-,-,-,-,-,"$5,000 ",0
1951,2021,Seattle Seahawks,Anthony Jones,RB,Dead Money,-,"$5,000 ",-,-,-,-,-,-,"$5,000 ",0
1952,2021,Seattle Seahawks,Eli Mencer,ILB,Dead Money,-,"$4,667 ",-,-,-,-,-,-,"$4,667 ",0
1953,2021,Seattle Seahawks,Josh Norwood,S,Dead Money,-,"$4,000 ",-,-,-,-,-,-,"$4,000 ",0
1954,2021,Seattle Seahawks,Gavin Heslop,CB,Dead Money,-,"$3,334 ",-,-,-,-,-,-,"$3,334 ",0
1955,2021,Seattle Seahawks,Debione Renfro,S,Dead Money,-,"$3,334 ",-,-,-,-,-,-,"$3,334 ",0
1956,2021,Seattle Seahawks,Cedrick Lattimore,DT,Dead Money,-,"$2,000 ",-,-,-,-,-,-,"$2,000 ",0
1957,2021,Seattle Seahawks,Josh Avery,DT,Dead Money,-,"$1,667 ",-,-,-,-,-,-,"$1,667 ",0
1958,2021,Seattle Seahawks,Kevin Siverand,CB,Dead Money,-,"$1,334 ",-,-,-,-,-,-,"$1,334 ",0
1959,2021,Seattle Seahawks,Dominick Wood-Anderson,TE,Dead Money,-,"$1,334 ",-,-,-,-,-,-,"$1,334 ",0
1960,2021,Seattle Seahawks,Marcus Webb,DT,Dead Money,-,$800 ,-,-,-,-,-,-,$800 ,0
1961,2021,Seattle Seahawks,Patrick Carr,RB,Dead Money,-,$667 ,-,-,-,-,-,-,$667 ,0
1962,2021,Tampa Bay Buccaneers,Tom Brady,QB,Active Roster,"$15,000,000 ",,"$10,000,000 ",,,,"$1,625,000 ","($25,000,000)","$26,625,000 ",14.97
1963,2021,Tampa Bay Buccaneers,Mike Evans,WR,Active Roster,"$12,250,000 ",,,,,"$4,387,500 ",,"($13,162,500)","$16,637,500 ",9.35
1964,2021,Tampa Bay Buccaneers,Donovan Smith,LT,Active Roster,"$14,250,000 ",,,,,,,,"$14,250,000 ",8.01
1965,2021,Tampa Bay Buccaneers,Jason Pierre-Paul,OLB,Active Roster,"$12,500,000 ",,,,,,,"($5,000,000)","$12,500,000 ",7.03
1966,2021,Tampa Bay Buccaneers,Ali Marpet,G,Active Roster,"$10,250,000 ","$400,000 ",,,,"$1,375,000 ",,"($4,925,000)","$12,025,000 ",6.76
1967,2021,Tampa Bay Buccaneers,Ryan Jensen,C,Active Roster,"$9,250,000 ",,"$750,000 ",,,,,,"$10,000,000 ",5.62
1968,2021,Tampa Bay Buccaneers,Devin White,ILB,Active Roster,"$850,000 ","$4,835,148 ","$2,485,074 ",,,,,"($17,697,981)","$8,170,222 ",4.59
1969,2021,Tampa Bay Buccaneers,Cameron Brate,TE,Active Roster,"$6,500,000 ",,,,,,,,"$6,500,000 ",3.65
1970,2021,Tampa Bay Buccaneers,O.J. Howard,TE,Active Roster,"$6,013,000 ",,,,,,,,"$6,013,000 ",3.38
1971,2021,Tampa Bay Buccaneers,William Gholston,DE,Active Roster,"$5,500,000 ",,,,,,,,"$5,500,000 ",3.09
1972,2021,Tampa Bay Buccaneers,Vita Vea,DT,Active Roster,"$2,501,487 ","$2,215,316 ",,,,,,"($4,716,803)","$4,716,803 ",2.65
1973,2021,Tampa Bay Buccaneers,Tristan Wirfs,RT,Active Roster,"$1,347,638 ","$2,340,550 ",,,,,,"($13,277,476)","$3,688,188 ",2.07
1974,2021,Tampa Bay Buccaneers,Bradley Pinion,P,Active Roster,"$2,800,000 ",,,,,,,,"$2,800,000 ",1.57
1975,2021,Tampa Bay Buccaneers,Ronald Jones II,RB,Active Roster,"$1,444,351 ","$805,803 ",,,,,,"($805,803)","$2,250,154 ",1.26
1976,2021,Tampa Bay Buccaneers,Sean Bunting,CB,Active Roster,"$1,165,546 ","$846,090 ",,,,,,"($1,692,180)","$2,011,636 ",1.13
1977,2021,Tampa Bay Buccaneers,Antoine Winfield Jr.,S,Active Roster,"$942,145 ","$718,579 ",,,,,,"($3,097,882)","$1,660,724 ",0.93
1978,2021,Tampa Bay Buccaneers,Carlton Davis,CB,Active Roster,"$1,079,061 ","$318,748 ",,,,,,"($318,748)","$1,397,809 ",0.79
1979,2021,Tampa Bay Buccaneers,Alex Cappa,G,Active Roster,"$920,000 ","$198,426 ",,,,,,"($198,426)","$1,118,426 ",0.63
1980,2021,Tampa Bay Buccaneers,Jordan Whitehead,S,Active Roster,"$920,000 ","$166,815 ",,,,,,"($166,815)","$1,086,815 ",0.61
1981,2021,Tampa Bay Buccaneers,Ke'Shawn Vaughn,RB,Active Roster,"$826,182 ","$254,727 ",,,,,,"($764,181)","$1,080,909 ",0.61
1982,2021,Tampa Bay Buccaneers,Jamel Dean,CB,Active Roster,"$850,000 ","$211,713 ",,,,,,"($423,426)","$1,061,713 ",0.6
1983,2021,Tampa Bay Buccaneers,Mike Edwards,S,Active Roster,"$850,000 ","$205,545 ",,,,,,"($411,090)","$1,055,545 ",0.59
1984,2021,Tampa Bay Buccaneers,Anthony Nelson,OLB,Active Roster,"$850,000 ","$193,760 ",,,,,,"($387,520)","$1,043,760 ",0.59
1985,2021,Tampa Bay Buccaneers,Justin Watson,WR,Active Roster,"$920,000 ","$75,437 ",,,,,,"($75,437)","$995,437 ",0.56
1986,2021,Tampa Bay Buccaneers,Scott Miller,WR,Active Roster,"$850,000 ","$31,960 ",,,,,,"($63,920)","$881,960 ",0.5
1987,2021,Tampa Bay Buccaneers,Tyler Johnson,WR,Active Roster,"$780,000 ","$78,605 ",,,,,,"($235,815)","$858,605 ",0.48
1988,2021,Tampa Bay Buccaneers,Khalil Davis,DT,Active Roster,"$780,000 ","$43,303 ",,,,,,"($129,909)","$823,303 ",0.46
1989,2021,Tampa Bay Buccaneers,Cam Gill,OLB,Active Roster,"$780,000 ","$8,333 ",,,,,,"($16,667)","$788,333 ",0.44
1990,2021,Tampa Bay Buccaneers,John Franklin,WR,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.37
1991,2021,Tampa Bay Buccaneers,Brad Seaton,T,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.37
1992,2021,Tampa Bay Buccaneers,M.J. Stewart,CB,Dead Money,-,"$444,204 ",-,-,-,-,-,-,"$444,204 ",0.25
1993,2021,Tampa Bay Buccaneers,Matt Gay,K,Dead Money,-,"$162,886 ",-,-,-,-,-,-,"$162,886 ",0.09
1994,2021,Tampa Bay Buccaneers,Chapelle Russell,ILB,Dead Money,-,"$59,952 ",-,-,-,-,-,-,"$59,952 ",0.03
1995,2021,Tampa Bay Buccaneers,Raymond Calais,RB,Dead Money,-,"$57,378 ",-,-,-,-,-,-,"$57,378 ",0.03
1996,2021,Tampa Bay Buccaneers,Jack Cichy,ILB,Dead Money,-,"$36,344 ",-,-,-,-,-,-,"$36,344 ",0.02
1997,2021,Tampa Bay Buccaneers,Zack Bailey,G,Dead Money,-,"$10,000 ",-,-,-,-,-,-,"$10,000 ",0.01
1998,2021,Tampa Bay Buccaneers,John Molchon,G,Dead Money,-,"$10,000 ",-,-,-,-,-,-,"$10,000 ",0.01
1999,2021,Tampa Bay Buccaneers,Zach Shackelford,C,Dead Money,-,"$10,000 ",-,-,-,-,-,-,"$10,000 ",0.01
2000,2021,Tampa Bay Buccaneers,Parnell Motley,CB,Dead Money,-,"$6,667 ",-,-,-,-,-,-,"$6,667 ",0
2001,2021,Tampa Bay Buccaneers,Benning Potoa'e,DE,Dead Money,-,"$6,667 ",-,-,-,-,-,-,"$6,667 ",0
2002,2021,Tampa Bay Buccaneers,Reid Sinnett,QB,Dead Money,-,"$6,667 ",-,-,-,-,-,-,"$6,667 ",0
2003,2021,Tampa Bay Buccaneers,Michael Divinity Jr.,ILB,Dead Money,-,"$3,334 ",-,-,-,-,-,-,"$3,334 ",0
2004,2021,Tampa Bay Buccaneers,John Hurst,WR,Dead Money,-,"$3,334 ",-,-,-,-,-,-,"$3,334 ",0
2005,2021,Tampa Bay Buccaneers,Nick Leverett,G,Dead Money,-,"$3,334 ",-,-,-,-,-,-,"$3,334 ",0
2006,2021,Tampa Bay Buccaneers,Nasir Player,DE,Dead Money,-,"$3,334 ",-,-,-,-,-,-,"$3,334 ",0
2007,2021,Tampa Bay Buccaneers,Javon Hagan,S,Dead Money,-,"$2,000 ",-,-,-,-,-,-,"$2,000 ",0
2008,2021,Tampa Bay Buccaneers,Travis Jonsen,WR,Dead Money,-,$667 ,-,-,-,-,-,-,$667 ,0
2009,2021,Tampa Bay Buccaneers,D’Cota Dixon,S,Dead Money,-,$334 ,-,-,-,-,-,-,$334 ,0
2010,2021,Tennessee Titans,Ryan Tannehill,QB,Active Roster,"$24,500,000 ","$5,000,000 ",,,,,,"($39,500,000)","$29,500,000 ",16.53
2011,2021,Tennessee Titans,Kevin Byard,FS,Active Roster,"$11,200,000 ","$1,800,000 ","$500,000 ",,,"$1,538,000 ",,"($17,152,000)","$15,038,000 ",8.43
2012,2021,Tennessee Titans,Malcolm Butler,CB,Active Roster,"$11,100,000 ","$2,000,000 ","$1,000,000 ",,"$100,000 ",,,"($4,000,000)","$14,200,000 ",7.96
2013,2021,Tennessee Titans,Taylor Lewan,LT,Active Roster,"$11,600,000 ","$2,096,471 ",,,,,,"($4,192,942)","$13,696,471 ",7.68
2014,2021,Tennessee Titans,Derrick Henry,RB,Active Roster,"$10,500,000 ","$3,000,000 ",,,,,,"($19,500,000)","$13,500,000 ",7.57
2015,2021,Tennessee Titans,Rodger Saffold,G,Active Roster,"$9,500,000 ","$2,375,000 ","$500,000 ",,,,,"($4,750,000)","$12,375,000 ",6.94
2016,2021,Tennessee Titans,Adoree' Jackson,CB,Active Roster,"$10,244,000 ",,,,,,,,"$10,244,000 ",5.74
2017,2021,Tennessee Titans,Adam Humphries,WR,Active Roster,"$6,750,000 ","$2,500,000 ","$500,000 ",,,,,"($5,000,000)","$9,750,000 ",5.46
2018,2021,Tennessee Titans,Ben Jones,C,Active Roster,"$6,250,000 ","$1,000,000 ",,,,,,"($1,000,000)","$7,250,000 ",4.06
2019,2021,Tennessee Titans,Kenny Vaccaro,SS,Active Roster,"$5,000,000 ","$1,500,000 ","$500,000 ",,,,,"($3,000,000)","$7,000,000 ",3.92
2020,2021,Tennessee Titans,Dennis Kelly,RT,Active Roster,"$4,500,000 ","$1,583,333 ","$500,000 ",,,,,"($3,166,667)","$6,583,333 ",3.69
2021,2021,Tennessee Titans,Rashaan Evans,ILB,Active Roster,"$2,058,708 ","$1,624,945 ",,,,,,"($3,683,653)","$3,683,653 ",2.06
2022,2021,Tennessee Titans,Jeffery Simmons,DE,Active Roster,"$1,646,250 ","$1,807,501 ",,,,,,"($7,483,127)","$3,453,751 ",1.94
2023,2021,Tennessee Titans,Brett Kern,P,Active Roster,"$2,450,000 ","$550,000 ","$250,000 ",,,,,"($1,100,000)","$3,250,000 ",1.82
2024,2021,Tennessee Titans,Isaiah Wilson,RT,Active Roster,"$1,135,836 ","$1,493,344 ",,,,,,"($5,384,606)","$2,629,180 ",1.47
2025,2021,Tennessee Titans,Harold Landry,OLB,Active Roster,"$1,398,230 ","$744,307 ",,,,,,"($744,307)","$2,142,537 ",1.2
2026,2021,Tennessee Titans,A.J. Brown,WR,Active Roster,"$1,008,852 ","$532,703 ",,,,,,"($1,065,406)","$1,541,555 ",0.86
2027,2021,Tennessee Titans,Kristian Fulton,CB,Active Roster,"$852,281 ","$359,126 ",,,,,,"($1,929,659)","$1,211,407 ",0.68
2028,2021,Tennessee Titans,Nate Davis,G,Active Roster,"$850,000 ","$233,670 ",,,,,,"($467,340)","$1,083,670 ",0.61
2029,2021,Tennessee Titans,Darrynton Evans,RB,Active Roster,"$817,354 ","$219,416 ",,,,,,"($658,248)","$1,036,770 ",0.58
2030,2021,Tennessee Titans,Amani Hooker,FS,Active Roster,"$850,000 ","$183,370 ",,,,,,"($366,740)","$1,033,370 ",0.58
2031,2021,Tennessee Titans,Dane Cruikshank,SS,Active Roster,"$920,000 ","$71,975 ",,,,,,"($71,975)","$991,975 ",0.56
2032,2021,Tennessee Titans,Daniel Munyer,C,Active Roster,"$990,000 ",,,,,,,,"$990,000 ",0.55
2033,2021,Tennessee Titans,Nate Orchard,DE,Active Roster,"$990,000 ",,,,,,,,"$990,000 ",0.55
2034,2021,Tennessee Titans,DeShone Kizer,QB,Active Roster,"$920,000 ",,,,,,,,"$920,000 ",0.52
2035,2021,Tennessee Titans,Chester Rogers,WR,Active Roster,"$920,000 ",,,,,,,,"$920,000 ",0.52
2036,2021,Tennessee Titans,David Long,ILB,Active Roster,"$850,000 ","$42,429 ",,,,,,"($84,858)","$892,429 ",0.5
2037,2021,Tennessee Titans,Cameron Batson,WR,Active Roster,"$850,000 ",,,,,,,,"$850,000 ",0.48
2038,2021,Tennessee Titans,Cody Hollister,WR,Active Roster,"$850,000 ",,,,,,,,"$850,000 ",0.48
2039,2021,Tennessee Titans,Daylon Mack,DT,Active Roster,"$850,000 ",,,,,,,,"$850,000 ",0.48
2040,2021,Tennessee Titans,Kareem Orr,CB,Active Roster,"$850,000 ",,,,,,,,"$850,000 ",0.48
2041,2021,Tennessee Titans,David Quessenberry,LT,Active Roster,"$850,000 ",,,,,,,,"$850,000 ",0.48
2042,2021,Tennessee Titans,Derick Roberson,OLB,Active Roster,"$850,000 ",,,,,,,,"$850,000 ",0.48
2043,2021,Tennessee Titans,Larrell Murchison,DT,Active Roster,"$780,000 ","$69,436 ",,,,,,"($208,308)","$849,436 ",0.48
2044,2021,Tennessee Titans,Chris Jackson,CB,Active Roster,"$780,000 ","$19,570 ",,,,,,"($58,710)","$799,570 ",0.45
2045,2021,Tennessee Titans,Aaron Brewer,C,Active Roster,"$780,000 ","$3,333 ",,,,,,"($6,667)","$783,333 ",0.44
2046,2021,Tennessee Titans,Paul Adams,T,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.44
2047,2021,Tennessee Titans,Davin Bellamy,ILB,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.44
2048,2021,Tennessee Titans,Rashard Davis,WR,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.44
2049,2021,Tennessee Titans,Parker Hesse,TE,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.44
2050,2021,Tennessee Titans,Matthew Orzech,LS,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.44
2051,2021,Tennessee Titans,Jared Pinkney,TE,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.44
2052,2021,Tennessee Titans,Tuzar Skipper,OLB,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.44
2053,2021,Tennessee Titans,Teair Tart,DT,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.44
2054,2021,Tennessee Titans,Logan Woodside,QB,Active Roster,"$780,000 ",,,,,,,,"$780,000 ",0.44
2055,2021,Tennessee Titans,Anthony McKinney,T,Active Roster,"$660,000 ","$4,166 ",,,,,,"($37,500)","$664,166 ",0.37
2056,2021,Tennessee Titans,Tommy Hudson,TE,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.37
2057,2021,Tennessee Titans,Jan Johnson,ILB,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.37
2058,2021,Tennessee Titans,Brandon Kemp,T,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.37
2059,2021,Tennessee Titans,Tucker McCann,K,Active Roster,"$660,000 ",,,,,,,,"$660,000 ",0.37
2060,2021,Tennessee Titans,Jeremy McNichols,RB,Dead Money,"$920,000 ",-,-,-,-,-,-,-,"$920,000 ",0.52
2061,2021,Tennessee Titans,Beau Brinkley,LS,Dead Money,-,"$450,000 ",-,-,-,-,-,-,"$450,000 ",0.25
2062,2021,Tennessee Titans,D'Andre Walker,OLB,Dead Money,-,"$133,374 ",-,-,-,-,-,-,"$133,374 ",0.07
2063,2021,Tennessee Titans,Cole McDonald,QB,Dead Money,-,"$76,263 ",-,-,-,-,-,-,"$76,263 ",0.04
2064,2021,Tennessee Titans,Kobe Smith,DT,Dead Money,-,"$8,667 ",-,-,-,-,-,-,"$8,667 ",0
2065,2021,Tennessee Titans,Cale Garrett,ILB,Dead Money,-,"$6,667 ",-,-,-,-,-,-,"$6,667 ",0
2066,2021,Tennessee Titans,Tommy Hudson,TE,Dead Money,-,"$6,667 ",-,-,-,-,-,-,"$6,667 ",0
2067,2021,Tennessee Titans,Kristian Wilkerson,WR,Dead Money,-,"$6,667 ",-,-,-,-,-,-,"$6,667 ",0
2068,2021,Tennessee Titans,Khaylan Kearse-Thomas,ILB,Dead Money,-,"$5,000 ",-,-,-,-,-,-,"$5,000 ",0
2069,2021,Tennessee Titans,Nick Westbrook,WR,Dead Money,-,"$4,667 ",-,-,-,-,-,-,"$4,667 ",0
2070,2021,Tennessee Titans,Isaiah Mack,DT,Dead Money,-,"$4,167 ",-,-,-,-,-,-,"$4,167 ",0
2071,2021,Tennessee Titans,Kyle Williams,WR,Dead Money,-,"$3,667 ",-,-,-,-,-,-,"$3,667 ",0
2072,2021,Tennessee Titans,Mason Kinsey,WR,Dead Money,-,"$3,334 ",-,-,-,-,-,-,"$3,334 ",0
2073,2021,Tennessee Titans,Tucker McCann,K,Dead Money,-,"$3,334 ",-,-,-,-,-,-,"$3,334 ",0
2074,2021,Tennessee Titans,Cameron Scarlett,RB,Dead Money,-,"$3,334 ",-,-,-,-,-,-,"$3,334 ",0
2075,2021,Tennessee Titans,Teair Tart,DT,Dead Money,-,"$3,334 ",-,-,-,-,-,-,"$3,334 ",0
2076,2021,Tennessee Titans,Brandon Kemp,T,Dead Money,-,"$2,667 ",-,-,-,-,-,-,"$2,667 ",0
2077,2021,Washington Football Team,Alex Smith,QB,Active Roster,"$18,750,000 ","$5,400,000 ",,,"$250,000 ",,,"($10,800,000)","$24,400,000 ",12.7
2078,2021,Washington Football Team,Landon Collins,SS,Active Roster,"$12,500,000 ","$3,000,000 ","$500,000 ","$1,200,000 ",,,,"($13,800,000)","$17,200,000 ",8.95
2079,2021,Washington Football Team,Kendall Fuller,CB,Active Roster,"$10,000,000 ","$3,125,000 ",,,,,,"($9,375,000)","$13,125,000 ",6.83
2080,2021,Washington Football Team,Jonathan Allen,DT,Active Roster,"$10,051,000 ",,,,,,,,"$10,051,000 ",5.23
2081,2021,Washington Football Team,Morgan Moses,RT,Active Roster,"$7,500,000 ","$1,900,000 ","$250,000 ",,,,,"($1,900,000)","$9,650,000 ",5.02
2082,2021,Washington Football Team,Chase Young,OLB,Active Roster,"$2,181,072 ","$5,674,290 ",,,,,,"($28,279,304)","$7,855,362 ",4.09
2083,2021,Washington Football Team,Matthew Ioannidis,DT,Active Roster,"$5,350,000 ","$1,500,000 ","$300,000 ",,,,,"($3,000,000)","$7,150,000 ",3.72
2084,2021,Washington Football Team,Wes Schweitzer,G,Active Roster,"$3,490,000 ","$1,000,000 ","$510,000 ",,,,,"($2,000,000)","$5,000,000 ",2.6
2085,2021,Washington Football Team,Da'Ron Payne,DT,Active Roster,"$2,446,140 ","$2,141,520 ",,,,,,"($4,587,660)","$4,587,660 ",2.39
2086,2021,Washington Football Team,Chase Roullier,C,Active Roster,"$1,670,000 ","$1,800,000 ","$340,000 ","$750,000 ",,,,"($11,870,000)","$4,560,000 ",2.37
2087,2021,Washington Football Team,Logan Thomas,TE,Active Roster,"$2,315,000 ","$1,125,000 ","$170,000 ",,,,,"($1,125,000)","$3,610,000 ",1.88
2088,2021,Washington Football Team,Montez Sweat,DE,Active Roster,"$1,553,296 ","$1,621,593 ",,,,,,"($6,296,482)","$3,174,889 ",1.65
2089,2021,Washington Football Team,Jon Bostic,ILB,Active Roster,"$1,640,000 ","$875,000 ","$400,000 ",,"$50,000 ",,,"($875,000)","$2,965,000 ",1.54
2090,2021,Washington Football Team,Tress Way,P,Active Roster,"$1,815,000 ","$600,000 ","$150,000 ",,,,,"($2,400,000)","$2,565,000 ",1.34
2091,2021,Washington Football Team,Cornelius Lucas,LT,Active Roster,"$1,130,000 ","$500,000 ","$510,000 ",,,,,"($500,000)","$2,140,000 ",1.11
2092,2021,Washington Football Team,Deshazor Everett,FS,Active Roster,"$1,415,000 ","$250,000 ","$250,000 ",,,,,"($500,000)","$1,915,000 ",1
2093,2021,Washington Football Team,J.D. McKissic,RB,Active Roster,"$1,000,000 ","$500,000 ","$160,000 ",,,,,"($500,000)","$1,660,000 ",0.86
2094,2021,Washington Football Team,Peyton Barber,RB,Active Roster,"$1,140,250 ","$300,000 ","$199,750 ",,,,,"($300,000)","$1,640,000 ",0.85
